id,line,text,labels
786344683,16,"meanwhile , accord to a breitbart report by allum bokhari , "" by insert negative search suggestion under the name of a candidate , search engine like google can shift the opinion of undecided voter by up to 43.4 percent , accord to new research by a team at the american institute for behavioral research and technology and report exclusively by breitbart news . """,Appeal_to_Authority
786344683,17,"the lead author of the study , dr. robert epstein , have previously conduct research into what he call the search engine manipulation effect ( seme ) . this research show that the manipulation of result page in search engine can shift the voting preference of undecided by anywhere between 20 and 80 percent , depend on the demographic . his late research look at how search engine can affect voter by suggest negative or positive search term when a political candidate ’s name be enter into the search bar . dr. epstein ’s research find that when negative search term be suggest for a candidate , it can have a dramatic effect on voter opinion . – breitbart",Loaded_Language
786344683,19,"meanwhile , google have yet to answer why their search result for the word "" idiot "" be vastly different from duckduckgo :",Doubt
727736557,3,"thank to crackpot online , a mesa man have become embroil in conspiracy theory after he sell ammunition to the las vegas mass shooter .",Name_Calling-Labeling
727736557,4,"douglas haig , a 55 - year - old honeywell engineer , sell more than 700 round of ammunition to las vegas mass murderer stephen paddock in september . haig 's name be inadvertently reveal this week when unredacted court document be release to reporter . search warrant record show that haig be a person of interest in the investigation of the mass shooting .",Name_Calling-Labeling
727736557,5,"as a result , haig say that he have receive death threat and people have pound on his door to tell he that he deserve to die . "" it make i feel horrible , "" he say at a news conference friday morning . "" people need to do their research and think rather than just react viscerally . """,Loaded_Language
727736557,6,"it be not just people harass haig at his home : conspiracy theorist online have seize on haig 's engineering background to lob wild claim about the las vegas shooting . many of their theory lean heavily on haig 's linkedin profile , which say that haig previously work for boeing and northrop grumman .",Loaded_Language
727736557,7,"bonker conspiracy site intellihub post an article this week that point to haig 's background in the aerospace industry as a sign of u.s. government involvement in the massacre . they note haig 's linkedin page , which say he work for boeing in mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013 .",Causal_Oversimplification
727736557,8,""" let ’s not forget that it be a fact that helicopter be lurk behind the mandalay bay during the attack which be not show on the radar , "" author shepard ambellas write . ambellas claim helicopter provide an "" air assault "" during the massacre , a ludicrous theory he be expound upon on infowars with the internet 's conspiracy - theorist - in - chief alex jones .","Loaded_Language,Name_Calling-Labeling"
727736557,10,"in public statement this week , haig deny any connection to the massacre and say he merely sell paddock the round . "" however , do not be fool , "" intellihub write . "" haig be likely a cia cut - out who be just uphold the public narrative in conjunction with the fbi las vegas and the lvmpd . """,Name_Calling-Labeling
